course,prof,gpa,% of A,% of B,section_,semester
RDNG 361,MEISTER S,3.571,71%,18%,503,2017 Fall
RDNG 361,MEISTER S,3.804,85%,10%,504,2017 Fall
RDNG 361,PELTIER T,3.692,77%,15%,505,2017 Fall
RDNG 371,SCARAMUZZO P,3.913,91%,9%,901,2017 Fall
RDNG 372,FIELDS S,3.863,86%,14%,901,2017 Fall
RDNG 372,MATTHEWS S,3.571,71%,21%,902,2017 Fall
RDNG 372,FIELDS S,3.869,87%,13%,903,2017 Fall
RDNG 461,MOODY S,3.958,96%,4%,901,2017 Fall
RDNG 461,MATTHEWS S,3.800,80%,20%,902,2017 Fall
RDNG 461,CARTER J,3.880,92%,4%,903,2017 Fall
RDNG 461,CARTER J,3.650,80%,15%,904,2017 Fall
RDNG 465,WANDIX-WHITE D,3.648,73%,19%,501,2017 Fall
RDNG 467,PELTIER T,3.575,64%,30%,501,2017 Fall
RDNG 467,PELTIER T,3.368,53%,32%,502,2017 Fall
RDNG 467,RACKLEY R,3.888,89%,11%,503,2017 Fall
RDNG 467,RACKLEY R,3.933,93%,7%,504,2017 Fall
RDNG 468,GING A,3.909,94%,3%,501,2017 Fall
RDNG 468,ZHANG S,3.843,84%,16%,502,2017 Fall
RDNG 468,GING A,3.687,75%,19%,503,2017 Fall
RDNG 468,GING A,3.851,89%,7%,504,2017 Fall
RDNG 468,CANTRELL E,3.419,65%,19%,505,2017 Fall
RDNG 468,CANTRELL E,3.900,93%,3%,506,2017 Fall
RDNG 470,MATTHEWS S,3.758,76%,24%,502,2017 Fall
RDNG 470,MATTHEWS S,3.681,68%,32%,504,2017 Fall
RDNG 490,MIDDLEBROOKS M,3.892,93%,4%,501,2017 Fall
RDNG 490,FIELDS S,3.931,93%,7%,502,2017 Fall
RDNG 490,MIDDLEBROOKS M,4.000,100%,0%,503,2017 Fall
RDNG 490,FIELDS S,3.818,82%,18%,504,2017 Fall
RDNG 610,KUO L,3.875,88%,12%,700,2017 Fall
RDNG 615,KUO L,4.000,100%,0%,600,2017 Fall
RDNG 620,JOSHI R,3.647,82%,0%,700,2017 Fall
RDNG 650,CANTRELL E,4.000,100%,0%,600,2017 Fall
RDNG 674,JOSHI R,3.615,69%,23%,700,2017 Fall
TEED 682,KELLY L,3.775,92%,0%,700,2017 Fall
TEFB 273,GING A,3.902,90%,10%,501,2017 Fall
TEFB 273,RECTOR-ARANDA A,3.840,96%,0%,502,2017 Fall
TEFB 273,CANTRELL E,4.000,100%,0%,503,2017 Fall
TEFB 273,RECTOR-ARANDA A,4.000,100%,0%,504,2017 Fall
TEFB 273,RIFE K,3.975,98%,2%,505,2017 Fall
TEFB 273,RECTOR-ARANDA A,3.862,97%,0%,506,2017 Fall
TEFB 273,OGLETREE Q,3.861,92%,6%,507,2017 Fall
TEFB 322,TAYLOR B,4.000,100%,0%,502,2017 Fall
TEFB 322,TAYLOR B,4.000,100%,0%,505,2017 Fall
TEFB 324,PARKER D,4.000,100%,0%,501,2017 Fall
TEFB 324,PARKER D,4.000,100%,0%,502,2017 Fall
TEFB 324,PARKER D,3.800,80%,20%,504,2017 Fall
TEFB 324,PARKER D,3.833,83%,17%,506,2017 Fall
TEFB 324,PARKER D,4.000,100%,0%,507,2017 Fall
TEFB 371,GABBARD A,3.971,97%,3%,501,2017 Fall
TEFB 371,FRIEDA D,3.911,91%,9%,502,2017 Fall
TEFB 371,FRIEDA D,3.968,97%,3%,503,2017 Fall
TEFB 371,SHUMBERA K,3.735,82%,9%,504,2017 Fall
TEFB 371,GABBARD A,3.542,77%,9%,505,2017 Fall
TEFB 410,GRIFFITH K,4.000,100%,0%,501,2017 Fall
TEFB 410,GRIFFITH K,3.973,97%,3%,502,2017 Fall
TEFB 410,MADDEN L,4.000,100%,0%,503,2017 Fall
TEFB 410,MADDEN L,3.966,97%,3%,504,2017 Fall
TEFB 412,CRAFT A,3.363,42%,52%,501,2017 Fall
TEFB 412,FORAN A,3.736,74%,26%,502,2017 Fall
TEFB 412,CRAFT A,3.527,56%,42%,503,2017 Fall
TEFB 412,GOLDSBY D,3.600,60%,40%,504,2017 Fall
TEFB 413,SHIMEK C,3.928,93%,7%,500,2017 Fall
TEFB 413,WERNER D,3.588,59%,41%,501,2017 Fall
TEFB 413,WERNER D,3.815,82%,18%,502,2017 Fall
TEFB 413,GABBARD A,4.000,100%,0%,503,2017 Fall
TEFB 413,SHUMBERA K,3.931,93%,7%,504,2017 Fall
