INTA 625,ROBERTSON R,4,100%,0%,600,2017 Spring
INTA 625,ROBERTSON R,3.823,82%,18%,600,2019 Spring
INTA 627,ITZKOWITZ-,3.7,70%,30%,600,2017 Spring
INTA 627,ITZKOWITZ-,3.75,81%,12%,600,2018 Spring
INTA 630,WILLIAMS G,3.5,50%,50%,600,2017 Fall
INTA 630,SERRA D,3.6,60%,40%,600,2020 Spring
INTA 631,CASTILLO J,3.76,76%,24%,600,2017 Fall
INTA 631,CASTILLO J,3.666,67%,33%,600,2019 Fall
INTA 632,MU R,3.75,75%,25%,600,2017 Spring
INTA 632,MU R,3.727,82%,9%,600,2019 Spring
INTA 632,MU R,3.818,82%,18%,600,2020 Spring
INTA 635,NATSIOS A,3.833,83%,17%,600,2017 Fall
INTA 635,NATSIOS A,4,100%,0%,600,2018 Fall
INTA 635,NATSIOS A,3.866,87%,13%,600,2019 Fall
INTA 635,NATSIOS A,3.789,79%,21%,600,2020 Fall
INTA 636,NATSIOS A,3.5,50%,50%,600,2017 Spring
INTA 636,NATSIOS A,3.687,69%,31%,600,2018 Spring
INTA 636,NATSIOS A,3.545,82%,9%,600,2019 Spring
INTA 636,NATSIOS A,3.85,85%,15%,600,2020 Spring
INTA 637,GOTTLIEB J,4,100%,0%,600,2017 Fall
INTA 637,GOTTLIEB J,3.714,71%,29%,600,2018 Fall
INTA 637,GOTTLIEB J,3.6,70%,20%,600,2019 Fall
INTA 637,GOTTLIEB J,4,100%,0%,600,2020 Fall
INTA 640,SNIDER E,3.75,75%,25%,600,2018 Spring
INTA 640,SNIDER E,3.7,70%,30%,600,2019 Spring
INTA 640,SNIDER E,3.571,57%,43%,600,2020 Spring
INTA 642,GOTTLIEB J,3.6,60%,40%,600,2017 Fall
INTA 642,GOTTLIEB J,3.583,58%,42%,600,2018 Fall
INTA 642,GOTTLIEB J,3.642,64%,36%,600,2019 Fall
INTA 642,GOTTLIEB J,3.857,86%,14%,600,2020 Fall
INTA 643,HAMIE C,3.5,50%,50%,600,2018 Fall
INTA 643,HAMIE C,3.833,83%,17%,600,2020 Spring
INTA 644,HAMIE C,3.916,92%,8%,600,2019 Fall
INTA 644,HAMIE C,3.8,80%,20%,600,2020 Fall
INTA 645,HUDSON V,3.947,95%,5%,600,2017 Fall
INTA 645,HUDSON V,3.952,95%,5%,600,2018 Fall
INTA 645,HUDSON V,4,100%,0%,600,2019 Fall
INTA 645,HUDSON V,4,100%,0%,600,2020 Fall
INTA 646,HUDSON V,3.933,93%,7%,600,2017 Fall
INTA 646,HUDSON V,3.583,67%,25%,600,2018 Fall
INTA 646,HUDSON V,3.928,93%,7%,600,2019 Fall
INTA 647,HUANG R,3.666,67%,33%,600,2017 Spring
INTA 647,HUANG R,3.785,79%,21%,600,2018 Spring
INTA 647,HUANG R,3.857,86%,14%,600,2019 Spring
INTA 647,HUANG R,3.823,82%,18%,600,2020 Spring
INTA 648,HUANG R,3.705,71%,29%,600,2017 Fall
INTA 648,HUANG R,3.736,74%,26%,600,2018 Fall
INTA 648,HUANG R,3.812,81%,19%,600,2019 Fall
INTA 648,HUANG R,3.789,79%,21%,600,2020 Fall
INTA 650,SIEVERT R,3.8,80%,20%,600,2017 Fall
INTA 650,SIEVERT R,3.56,56%,44%,600,2019 Spring
INTA 652,OLSON J,3.6,60%,40%,600,2017 Fall
INTA 652,OLSON J,3.5,50%,50%,600,2018 Fall
INTA 652,OLSON J,3.578,58%,42%,600,2019 Fall
INTA 652,OLSON J,3.652,65%,35%,600,2020 Fall
INTA 652,OLSON J,3.64,64%,36%,600,2017 Spring
INTA 652,OLSON J,3.6,60%,40%,600,2018 Spring
INTA 652,OLSON J,3.5,50%,50%,600,2019 Spring
INTA 652,OLSON J,3.727,73%,27%,600,2020 Spring
INTA 653,MACNAMEE R,4,100%,0%,600,2017 Fall
INTA 655,MARIN THORNTON G,4,100%,0%,600,2017 Spring
INTA 655,MARIN THORNTON G,4,100%,0%,600,2018 Spring
INTA 655,MARIN THORNTON G,3.823,88%,6%,600,2019 Spring
INTA 655,MARIN THORNTON G,4,100%,0%,600,2020 Spring
INTA 657,MACNAMEE R,4,100%,0%,600,2017 Fall
INTA 657,POPE J,3.631,79%,16%,600,2018 Fall
INTA 657,HOWELL M,3.714,71%,29%,600,2019 Fall
INTA 657,HOWELL M,3.833,83%,17%,600,2020 Fall
INTA 657,MACNAMEE R,3.647,65%,35%,600,2017 Spring
INTA 657,MACNAMEE R,3.777,78%,22%,600,2018 Spring
INTA 657,HOWELL M,3.8,80%,20%,600,2019 Spring
INTA 657,HOWELL M,3.842,84%,16%,600,2020 Spring
INTA 659,HUANG R,3.75,75%,25%,600,2017 Fall
INTA 659,HUANG R,3.523,52%,48%,600,2018 Fall
INTA 659,HUANG R,3.611,67%,28%,600,2019 Fall
INTA 659,HUANG R,3.933,93%,7%,600,2020 Fall
INTA 659,HUANG R,3.666,67%,33%,600,2017 Spring
INTA 659,HUANG R,3.611,61%,39%,600,2018 Spring
INTA 659,HUANG R,3.571,57%,43%,600,2019 Spring
INTA 659,HUANG R,3.687,69%,31%,600,2020 Spring
INTA 661,MARIN THORNTON G,3.9,90%,10%,600,2017 Spring
INTA 661,MARIN THORNTON G,4,100%,0%,600,2018 Spring
INTA 661,MARIN THORNTON G,3.909,91%,9%,600,2019 Spring
INTA 661,MARIN THORNTON G,4,100%,0%,600,2020 Spring
INTA 663,EDEN L,3.285,29%,71%,600,2017 Spring
INTA 664,GAUSE F,3.142,36%,57%,600,2017 Spring
INTA 664,GAUSE F,3.545,55%,45%,600,2019 Spring
INTA 665,ROSS A,4,100%,0%,600,2020 Fall
INTA 665,ROSS A,3.631,63%,37%,600,2019 Spring
INTA 667,OLSON J,3.85,85%,15%,600,2017 Fall
INTA 667,OLSON J,3.85,85%,15%,600,2018 Fall
INTA 667,OLSON J,3.9,90%,10%,600,2017 Spring
INTA 667,OLSON J,3.894,89%,11%,600,2018 Spring
INTA 667,OLSON J,3.789,79%,21%,600,2019 Spring
INTA 669,MACNAMEE R,3.904,90%,10%,600,2017 Spring
INTA 669,MACNAMEE R,3.909,91%,9%,600,2018 Spring
INTA 670,HUDSON V,4,100%,0%,600,2020 Fall
INTA 670,NORRIS W,3.857,86%,14%,600,2020 Spring
INTA 671,SNIDER E,3.5,50%,50%,600,2017 Fall
INTA 671,SNIDER E,3.75,75%,25%,600,2018 Fall
INTA 671,SNIDER E,3.571,57%,43%,600,2019 Fall
INTA 671,SNIDER E,3.666,67%,33%,600,2020 Fall
INTA 672,NORRIS W,3.909,91%,9%,600,2017 Fall
INTA 672,NORRIS W,3.578,58%,42%,600,2018 Fall
INTA 672,NORRIS W,3.777,78%,22%,600,2019 Fall
INTA 672,NORRIS W,4,100%,0%,600,2020 Fall
INTA 673,NORRIS W,3.625,62%,38%,600,2017 Fall
INTA 673,NORRIS W,3.285,50%,29%,600,2018 Fall
INTA 673,NORRIS W,3.2,30%,60%,600,2019 Fall
INTA 673,NORRIS W,3.8,80%,20%,600,2020 Fall
INTA 674,TABAAR M,3.666,67%,33%,600,2017 Spring
INTA 674,TABAAR M,3.714,71%,29%,600,2018 Spring
INTA 674,TABAAR M,3.647,65%,35%,600,2019 Spring
INTA 674,TABAAR M,3.562,62%,31%,600,2020 Spring
INTA 675,TABAAR M,3.705,71%,29%,600,2017 Fall
INTA 675,TABAAR M,3.571,57%,43%,600,2018 Fall
INTA 675,TABAAR M,3.714,71%,29%,600,2019 Fall
INTA 675,TABAAR M,3.583,58%,42%,600,2020 Fall
INTA 676,GAUSE F,3.545,55%,45%,600,2020 Spring
INTA 686,NAPPER L,4,100%,0%,600,2017 Fall
INTA 686,NAPPER L,3.7,70%,30%,600,2018 Fall
INTA 686,NAPPER L,3.9,90%,10%,600,2019 Fall
INTA 686,NAPPER L,4,100%,0%,600,2020 Fall
INTA 686,NAPPER L,3.538,54%,46%,600,2017 Spring
INTA 686,NAPPER L,3.666,67%,33%,600,2018 Spring
INTA 686,NAPPER L,3.9,90%,10%,600,2019 Spring
INTA 686,NAPPER L,4,100%,0%,600,2020 Spring
INTA 694,ROBERTSON R,3.8,80%,20%,600,2020 Spring
INTA 700,OLSON J,3.75,75%,25%,600,2020 Fall
ISEN 601,WANG S,3.785,79%,21%,600,2017 Fall
ISEN 601,GEUNES J,3.714,71%,29%,600,2018 Fall
ISEN 602,GAUTAM N,3.5,50%,50%,600,2018 Spring
ISEN 602,FELDMAN R,3.785,86%,7%,600,2020 Spring
ISEN 605,JOHNSON A,2.85,20%,50%,600,2018 Spring
ISEN 608,SMITH D,3.538,54%,46%,600,2017 Fall
ISEN 608,SMITH D,4,100%,0%,600,2018 Fall
ISEN 608,PARSAEI H,3.947,95%,5%,600,2020 Spring
ISEN 609,GAUTAM N,3.196,29%,61%,600,2017 Fall
ISEN 609,MOMCILOVIC P,3.365,39%,59%,600,2018 Fall
ISEN 609,MOMCILOVIC P,3.178,36%,54%,600,2019 Fall
ISEN 609,GARCIA A,3.4,48%,44%,600,2020 Fall
ISEN 613,ZENG L,3.442,44%,56%,600,2017 Fall
ISEN 613,ZOU N,3.324,41%,51%,600,2018 Fall
ISEN 613,ZENG L,3.767,80%,16%,600,2017 Spring
ISEN 613,ZOU N,3.694,69%,31%,600,2018 Spring
ISEN 613,BUKKAPATNAM S,3.311,36%,60%,600,2019 Spring
ISEN 613,ERRAGUNTLA M,3.75,83%,10%,600,2020 Spring
ISEN 614,ZENG L,3.372,47%,42%,600,2017 Fall
ISEN 614,DING Y,3.576,58%,42%,600,2018 Fall
ISEN 614,DING Y,3.477,48%,52%,600,2019 Fall
ISEN 614,DING Y,3.44,52%,40%,600,2020 Fall
ISEN 614,ZOU N,3.589,59%,41%,600,2019 Spring
ISEN 615,ELWANY A,3.614,68%,25%,600,2018 Fall
ISEN 615,CHANG Y,2.852,26%,38%,600,2019 Fall
ISEN 615,ELWANY A,3.62,66%,31%,600,2020 Fall
ISEN 615,GRAUL M,3.737,75%,23%,600,2017 Spring
ISEN 615,ELWANY A,3.738,75%,23%,600,2018 Spring
ISEN 615,GEUNES J,3.754,75%,25%,600,2019 Spring
ISEN 616,TUO R,3.478,48%,52%,600,2018 Fall
ISEN 616,DING Y,3.5,55%,40%,600,2017 Spring
ISEN 616,ZOU N,3.5,57%,36%,600,2018 Spring
ISEN 616,TUO R,3.404,40%,60%,600,2019 Spring
ISEN 616,DING Y,3.666,67%,33%,600,2020 Spring
ISEN 617,GEUNES J,3.6,60%,40%,600,2020 Spring
ISEN 619,DING Y,3.423,42%,58%,600,2018 Spring
ISEN 619,SHAHRAMPOUR S,3.529,53%,47%,600,2019 Spring
ISEN 620,CURRY G,3.304,39%,52%,600,2017 Spring
ISEN 620,MORENO CENTENO E,3.136,32%,55%,600,2018 Spring
ISEN 620,CURRY G,3.132,38%,40%,600,2019 Spring
ISEN 620,BAILEY J,3.206,45%,34%,600,2020 Spring
ISEN 622,KIANFAR K,3.384,49%,41%,600,2017 Fall
ISEN 622,BUTENKO S,3.424,48%,45%,600,2018 Fall
ISEN 622,BUTENKO S,3.342,47%,39%,600,2019 Fall
ISEN 622,BUTENKO S,3.461,62%,23%,600,2020 Fall
ISEN 623,NTAIMO L,3.45,45%,55%,600,2017 Spring
ISEN 623,CURRY G,3.315,42%,47%,600,2018 Spring
ISEN 623,APRAHAMIAN H,3.275,38%,52%,600,2019 Spring
ISEN 623,APRAHAMIAN H,3.214,39%,46%,600,2020 Spring
ISEN 625,BANERJEE A,3.125,38%,38%,600,2017 Fall
ISEN 625,FELDMAN R,3.535,61%,32%,600,2018 Fall
ISEN 625,BANERJEE A,3.225,39%,48%,600,2019 Fall
ISEN 625,FELDMAN R,3.086,33%,47%,600,2017 Spring
ISEN 625,FELDMAN R,3.428,59%,24%,600,2018 Spring
ISEN 625,BANERJEE A,2.886,16%,65%,600,2019 Spring
ISEN 625,BANERJEE A,2.878,15%,59%,600,2020 Spring
ISEN 627,WORTMAN M,3.428,43%,57%,600,2017 Fall
ISEN 629,BUTENKO S,4,100%,0%,600,2017 Spring
ISEN 630,SASANGOHAR F,3.272,36%,55%,600,2017 Fall
ISEN 630,SASANGOHAR F,3.437,56%,31%,600,2018 Fall
ISEN 630,SASANGOHAR F,3.77,77%,23%,600,2019 Fall
ISEN 630,SASANGOHAR F,3.875,88%,12%,600,2020 Fall
ISEN 631,FERRIS T,3.794,85%,10%,600,2017 Spring
ISEN 631,MCDONALD T,3.625,75%,12%,600,2018 Spring
ISEN 631,FERRIS T,3.529,53%,47%,600,2019 Spring
ISEN 631,FERRIS T,3.75,80%,15%,600,2020 Spring
ISEN 635,FERRIS T,3.437,56%,31%,600,2020 Fall
ISEN 635,FERRIS T,3.627,65%,33%,600,2018 Spring
ISEN 635,FERRIS T,3.702,78%,14%,600,2019 Spring
ISEN 636,NTAIMO L,3.764,76%,24%,600,2017 Fall
ISEN 636,NTAIMO L,3.727,73%,27%,600,2019 Fall
ISEN 637,GARCIA A,3.571,64%,29%,600,2018 Spring
ISEN 637,GARCIA A,3.8,80%,20%,600,2020 Spring
ISEN 640,NTAIMO L,3.421,42%,58%,600,2017 Fall
ISEN 640,NTAIMO L,3.818,82%,18%,600,2018 Fall
ISEN 641,MAYER R,4,100%,0%,600,2020 Fall
ISEN 641,MAYER R,3.485,54%,40%,600,2017 Spring
ISEN 641,MAYER R,3.571,57%,43%,600,2018 Spring
ISEN 641,MAYER R,3,0%,100%,600,2019 Spring
ISEN 658,SAGAPURAM D,3.857,86%,14%,600,2020 Fall
ISEN 659,CURRY G,3.352,35%,65%,600,2018 Spring
ISEN 660,CURRIE-GREGG N,3.583,62%,33%,600,2018 Fall
ISEN 660,CURRIE-GREGG N,3.451,52%,42%,600,2019 Fall
ISEN 660,CURRIE-GREGG N,3.589,67%,26%,600,2020 Fall
ISEN 661,BUTENKO S,3.529,59%,35%,600,2018 Spring
ISEN 662,GARCIA A,3.5,60%,30%,600,2019 Fall
ISEN 663,SMITH D,3.259,30%,67%,600,2017 Fall
ISEN 663,SMITH D,3.428,57%,29%,600,2018 Fall
ISEN 663,SMITH D,3.294,29%,71%,600,2017 Spring
ISEN 663,GRAUL M,3.884,88%,12%,600,2020 Spring
ISEN 667,WORTMAN M,3.481,52%,44%,600,2017 Fall
ISEN 667,WORTMAN M,3.85,85%,15%,600,2018 Fall
ISEN 667,SMITH D,3.419,58%,29%,600,2019 Fall
ISEN 667,SMITH D,3.322,48%,39%,600,2020 Fall
ISEN 667,ERRAGUNTLA M,3.78,78%,22%,600,2017 Spring
ISEN 667,SMITH D,3.648,65%,35%,600,2018 Spring
ISEN 667,SMITH D,3.732,75%,23%,600,2019 Spring
ISEN 667,SMITH D,3.6,62%,35%,600,2020 Spring
ISEN 668,KIANFAR K,4,100%,0%,600,2018 Fall
ISEN 668,KIANFAR K,3.578,68%,21%,600,2017 Spring
ISEN 668,BUTENKO S,3.941,94%,6%,600,2020 Spring
ISEN 669,SMITH D,3.827,83%,17%,600,2017 Spring
ISEN 669,SMITH D,3.333,33%,67%,600,2018 Spring
ISEN 669,SMITH D,3.777,78%,22%,600,2019 Spring
ISEN 671,CURRIE-GREGG N,3.75,75%,25%,600,2020 Spring
ISEN 689,SAGAPURAM D,3.75,81%,12%,600,2017 Fall
ISEN 689,SAGAPURAM D,3.625,62%,38%,600,2018 Fall
ISEN 689,TUO R,4,100%,0%,600,2019 Fall
ISTM 615,BECKER A,3.419,42%,58%,600,2018 Fall
ISTM 637,SEN A,3.687,69%,31%,600,2020 Fall
ISTM 650,SEN A,3.4,40%,60%,600,2019 Fall
ISTM 655,WHITTEN G,3.695,74%,22%,600,2020 Spring
ISTM 660,ABBEY J,4,100%,0%,600,2020 Fall
ISTM 705,BECKER A,3.212,33%,55%,600,2019 Spring
ISTM 705,BECKER A,3.162,37%,42%,600,2020 Spring
ISYS 705,BECKER A,3.275,42%,42%,600,2017 Spring
ISYS 705,BECKER A,3.263,42%,42%,600,2018 Spring
KINE 601,MASSETT M,3.6,80%,13%,600,2017 Fall
KINE 601,MASSETT M,3.846,85%,15%,600,2018 Fall
KINE 601,ENGELEN M,4,100%,0%,600,2019 Fall
KINE 601,ENGELEN M,4,100%,0%,600,2020 Fall
KINE 614,LIGHTFOOT J,3.333,56%,22%,600,2018 Spring
KINE 614,LIGHTFOOT J,3.5,62%,25%,600,2020 Spring
KINE 626,WOODMAN C,3.5,50%,50%,600,2018 Spring
KINE 626,WOODMAN C,4,100%,0%,600,2020 Spring
KINE 628,RIECHMAN S,4,100%,0%,600,2018 Fall
KINE 628,RIECHMAN S,4,100%,0%,600,2019 Fall
KINE 628,RIECHMAN S,4,100%,0%,600,2020 Fall
KINE 630,GREENWOOD M,3.875,88%,12%,600,2018 Spring
KINE 630,LIGHTFOOT J,3.714,71%,29%,600,2020 Spring
KINE 631,GREENWOOD M,3.846,85%,15%,600,2018 Fall
KINE 631,LIGHTFOOT J,3.888,89%,11%,600,2019 Fall
KINE 637,FLUCKEY J,4,100%,0%,600,2018 Spring
KINE 637,FLUCKEY J,3.87,97%,0%,600,2020 Spring
KINE 638,WOODMAN C,3.38,52%,43%,600,2017 Fall
KINE 638,WOODMAN C,3.263,37%,53%,600,2018 Fall
KINE 638,WOODMAN C,3.416,50%,42%,600,2019 Fall
KINE 638,WOODMAN C,3.571,57%,43%,600,2020 Fall
KINE 639,CROUSE S,3.4,40%,60%,600,2018 Spring
KINE 639,CROUSE S,3.555,56%,44%,600,2020 Spring
KINE 647,FLUCKEY J,3.75,75%,25%,600,2018 Spring
KINE 647,FLUCKEY J,3.733,93%,0%,600,2020 Spring
KINE 648,CROUSE S,3.727,73%,27%,600,2017 Fall
KINE 648,CROUSE S,3.923,92%,8%,600,2018 Fall
KINE 648,CROUSE S,3.947,95%,5%,600,2019 Fall
KINE 648,MARTIN S,3,0%,100%,600,2020 Fall
KINE 649,RIECHMAN S,4,100%,0%,600,2017 Fall
KINE 689,ENGELEN M,4,100%,0%,600,2018 Fall
KINE 689,ENGELEN M,4,100%,0%,600,2019 Fall
KINE 689,ENGELEN M,4,100%,0%,600,2018 Spring
LAND 601,BARDENHAGEN E,3.714,71%,29%,600,2017 Fall
LAND 601,BARDENHAGEN E,3.818,82%,18%,600,2018 Fall
LAND 601,DVORAK B,3.3,30%,70%,600,2019 Fall
LAND 601,REN D,3.666,67%,33%,600,2020 Fall
LAND 602,NEWMAN G,3.625,62%,38%,600,2017 Spring
LAND 602,NEWMAN G,3.642,64%,36%,600,2018 Spring
LAND 602,NEWMAN G,3.4,40%,60%,600,2019 Spring
LAND 602,NEWMAN G,3.777,78%,22%,600,2020 Spring
LAND 612,LI M,3.285,36%,57%,600,2017 Fall
LAND 612,WINSLOW W,2.636,9%,64%,600,2018 Fall
LAND 612,WINSLOW W,3,40%,20%,600,2019 Fall
LAND 612,WINSLOW W,3.333,33%,67%,600,2020 Fall
LAND 614,LI M,3.235,24%,76%,600,2017 Spring
LAND 614,DVORAK B,3.285,43%,43%,600,2018 Spring
LAND 614,DVORAK B,3.222,33%,56%,600,2019 Spring
LAND 614,DVORAK B,3.333,33%,67%,600,2020 Spring
LAND 620,HUANG C,3.529,53%,47%,600,2017 Fall
LAND 620,HUANG C,3.769,77%,23%,600,2018 Fall
LAND 620,RISING H,4,100%,0%,600,2019 Fall
LAND 620,DVORAK B,3.625,75%,12%,600,2020 Fall
LAND 621,RODIEK J,3.733,87%,0%,600,2017 Spring
LAND 621,RODIEK J,4,100%,0%,600,2018 Spring
LAND 621,RODIEK J,3,21%,57%,600,2019 Spring
LAND 621,WINSLOW J,3.8,80%,20%,600,2020 Spring
LAND 630,LEE R,3.666,67%,33%,600,2019 Fall
LAND 630,NEWMAN G,3.625,62%,38%,600,2020 Fall
LAND 640,ROGERS G,3.812,81%,19%,600,2017 Spring
LAND 640,ROGERS G,3.823,82%,18%,600,2018 Spring
LAND 640,ROGERS G,3.454,45%,55%,600,2019 Spring
LAND 645,BROWN R,4,100%,0%,600,2017 Fall
LAND 645,BROWN R,4,100%,0%,600,2018 Fall
LAND 645,RISING H,3.9,90%,10%,600,2019 Fall
LAND 645,RISING H,4,100%,0%,600,2020 Fall
LAND 646,HUANG C,4,100%,0%,600,2017 Spring
LAND 646,BARDENHAGEN E,4,100%,0%,600,2018 Spring
LAND 646,WINSLOW J,3.294,29%,71%,600,2019 Spring
LAND 646,WINSLOW J,3.687,69%,31%,600,2020 Spring
LAND 655,REID R,3.785,79%,21%,600,2017 Fall
LAND 655,REID R,3.636,64%,36%,600,2018 Fall
LAND 655,REID R,3.7,70%,30%,600,2019 Fall
LAND 655,REID R,3.666,67%,33%,600,2020 Fall
LAND 689,REID R,3.941,94%,6%,600,2017 Spring
LDEV 661,ANDERSON S,3.9,90%,10%,600,2017 Spring
LDEV 661,ANDERSON S,3.702,70%,30%,600,2018 Spring
LDEV 661,WINSLOW W,2.62,7%,59%,600,2019 Spring
LDEV 661,WINSLOW W,2.578,5%,47%,600,2020 Spring
LDEV 663,ANDERSON S,3.782,78%,22%,600,2017 Fall
LDEV 663,ANDERSON S,3.548,55%,45%,600,2018 Fall
LDEV 663,EARLY T,3.342,34%,66%,600,2019 Fall
LDEV 663,EARLY T,3.5,50%,50%,600,2020 Fall
LDEV 667,NOH Y,4,100%,0%,600,2017 Spring
LDEV 667,NOH Y,4,100%,0%,600,2018 Spring
LDEV 667,BOOTH G,4,100%,0%,600,2019 Spring
LDEV 667,BOOTH G,4,100%,0%,600,2020 Spring
LDEV 669,ANDERSON S,3.714,71%,29%,600,2017 Fall
LDEV 669,ANDERSON S,3.722,72%,28%,600,2018 Fall
LDEV 669,EARLY T,3.41,44%,54%,600,2019 Fall
LDEV 669,EARLY T,3.475,50%,48%,600,2020 Fall
LDEV 671,BOOTH G,3.861,86%,14%,600,2017 Spring
LDEV 671,SCOTT B,3.533,53%,47%,600,2018 Spring
LDEV 687,ANDERSON S,3.435,44%,56%,600,2017 Fall
LDEV 687,NOH Y,3.647,65%,35%,600,2018 Fall
LDEV 687,NOH Y,3.851,85%,15%,600,2019 Fall
LDEV 687,NOH Y,3.678,68%,32%,600,2020 Fall
LDEV 688,BOOTH G,4,100%,0%,600,2017 Fall
LDEV 688,FEIGENBAUM L,4,100%,0%,600,2018 Fall
LDEV 688,FEIGENBAUM L,3.666,67%,33%,600,2019 Fall
LDEV 688,EARLY T,4,100%,0%,600,2020 Fall
LDEV 688,PETERSON J,4,100%,0%,600,2017 Spring
LDEV 688,FEIGENBAUM L,4,100%,0%,600,2018 Spring
LDEV 688,FEIGENBAUM L,4,100%,0%,600,2019 Spring
LDEV 688,EARLY T,3.538,54%,46%,600,2020 Spring
LDEV 689,ANDERSON S,3.684,68%,32%,600,2018 Fall
LDEV 689,SCOTT B,3.55,55%,45%,600,2019 Spring
LDEV 689,SCOTT B,3.185,30%,59%,600,2020 Spring
MATH 602,COMECH A,3.956,96%,4%,600,2017 Fall
MATH 602,CHEN G,3.666,67%,33%,600,2018 Fall
MATH 602,BATTLE G,4,100%,0%,600,2019 Fall
MATH 605,DARIPA P,3.6,60%,40%,600,2018 Spring
MATH 605,DARIPA P,3.6,60%,40%,600,2020 Spring
MATH 606,EVIATAR P,4,100%,0%,600,2017 Spring
MATH 606,PAOURIS G,3.722,78%,17%,600,2019 Spring
MATH 607,DYKEMA K,3.19,48%,33%,600,2017 Fall
MATH 607,EVIATAR P,3.636,64%,36%,600,2018 Fall
MATH 607,SCHLUMPRECHT T,3.533,60%,33%,600,2019 Fall
MATH 607,KERR D,3.722,72%,28%,600,2020 Fall
MATH 608,JOHNSON W,3.5,50%,50%,600,2017 Spring
MATH 608,BRANNAN M,3.428,64%,14%,600,2018 Spring
MATH 608,KERR D,3.5,57%,36%,600,2019 Spring
MATH 608,SCHLUMPRECHT T,3.666,67%,33%,600,2020 Spring
MATH 609,POPOV B,3.333,50%,39%,600,2017 Fall
MATH 609,PASCIAK J,3.416,42%,58%,600,2018 Fall
MATH 609,PASCIAK J,3.363,55%,27%,600,2019 Fall
MATH 609,PASCIAK J,3.444,44%,56%,600,2020 Fall
MATH 610,LAZAROV R,3.5,50%,50%,600,2017 Fall
MATH 610,LAZAROV R,3.636,73%,18%,600,2018 Fall
MATH 610,MAIER M,3.666,67%,33%,600,2020 Fall
MATH 610,DEMLOW A,3.444,56%,33%,600,2017 Spring
MATH 610,BONITO A,4,100%,0%,600,2018 Spring
MATH 610,DEMLOW A,3.818,82%,18%,600,2019 Spring
MATH 610,PASCIAK J,2.9,50%,30%,600,2020 Spring
MATH 611,KUCHMENT P,3.304,70%,13%,600,2017 Fall
MATH 611,HOWARD P,3.222,39%,56%,600,2019 Fall
MATH 611,STRAUBE E,3.454,45%,55%,600,2020 Fall
MATH 612,COMECH A,3.437,56%,38%,600,2017 Spring
MATH 612,KUCHMENT P,3.666,78%,11%,600,2018 Spring
MATH 612,HOWARD P,3.3,60%,30%,600,2020 Spring
MATH 613,YAN H,3.888,96%,0%,600,2017 Fall
MATH 613,LIU C,3.8,88%,8%,600,2019 Fall
MATH 614,VOROBETS Y,3.636,91%,0%,600,2018 Spring
MATH 614,CHEN G,4,100%,0%,600,2020 Spring
MATH 615,SIVAKUMAR N,3.888,89%,11%,600,2017 Fall
MATH 615,SIVAKUMAR N,3.904,90%,10%,600,2018 Fall
MATH 615,BAUDIER F,3.5,67%,17%,600,2019 Fall
MATH 615,SCHLUMPRECHT T,4,100%,0%,600,2020 Fall
MATH 617,POLTORATSKI A,3.875,94%,0%,600,2017 Fall
MATH 617,BOAS H,3.464,61%,25%,600,2018 Fall
MATH 617,STRAUBE E,3.75,75%,25%,600,2019 Fall
MATH 618,PEARLSTEIN G,4,100%,0%,600,2017 Spring
MATH 618,POLTORATSKI A,3.636,91%,0%,600,2018 Spring
MATH 618,BOAS H,3.363,36%,64%,600,2019 Spring
MATH 620,LANDSBERG J,4,100%,0%,600,2019 Fall
MATH 620,ROJAS J,3.692,69%,31%,600,2018 Spring
MATH 622,BASKIN D,3.884,92%,4%,600,2017 Spring
MATH 622,YANG T,3.666,67%,33%,600,2018 Spring
MATH 622,ZELENKO I,3,46%,23%,600,2019 Spring
MATH 622,XIE Z,3.647,76%,12%,600,2020 Spring
MATH 623,BASKIN D,4,100%,0%,600,2017 Fall
MATH 623,ZELENKO I,3.75,75%,25%,600,2018 Fall
MATH 623,ZELENKO I,4,100%,0%,600,2019 Fall
MATH 623,ZELENKO I,3.666,67%,33%,600,2020 Fall
MATH 626,MASRI M,4,100%,0%,600,2018 Spring
MATH 626,YOUNG M,4,100%,0%,600,2020 Spring
MATH 627,PAPANIKOLAS M,4,100%,0%,600,2018 Fall
MATH 627,YOUNG M,3.666,83%,0%,600,2020 Fall
MATH 630,YAN H,3.84,84%,16%,600,2018 Fall
MATH 630,YAN H,3.363,64%,27%,600,2020 Fall
MATH 636,YU G,3.842,84%,16%,600,2017 Fall
MATH 636,NEKRASHEVYCH V,3.21,53%,16%,600,2018 Fall
MATH 636,LIMA-FILHO P,3.388,61%,22%,600,2019 Fall
MATH 636,BOBKOVA I,3.7,75%,20%,600,2020 Fall
MATH 637,SUNIK Z,3.928,93%,7%,600,2017 Spring
MATH 637,XIE Z,3.666,67%,33%,600,2018 Spring
MATH 638,POPOV B,4,100%,0%,600,2018 Spring
MATH 638,POPOV B,4,100%,0%,600,2020 Spring
MATH 641,NARCOWICH F,3.333,60%,27%,600,2017 Fall
MATH 641,NARCOWICH F,3.562,62%,31%,600,2018 Fall
MATH 641,NARCOWICH F,3.642,71%,21%,600,2019 Fall
MATH 641,NARCOWICH F,3.5,60%,30%,600,2020 Fall
MATH 642,NARCOWICH F,3.6,73%,20%,600,2017 Spring
MATH 642,NARCOWICH F,4,100%,0%,600,2018 Spring
